Temperature,TDS,TURBIDITY,pH,Target
30.030242,17.32306528,426.7807089,7.907809589,GOOD
29.00138637,249.9876074,453.0714071,6.068317102,BAD
28.93686048,15.8442466,454.8435252,6.93991234,GOOD
30.04676773,17.28677304,426.5870149,8.165834627,GOOD
29.94400269,300.0224389,489.8541144,8.103288254,BAD
29.93746915,300.1001411,489.9781388,8.019024936,BAD
30.05336971,300.0532755,489.8898296,7.86784861,BAD
30.08373792,300.1899477,490.0584442,8.001891726,BAD
28.91485507,249.8017244,452.9873577,5.93301232,BAD
29.98610275,17.33539745,426.7391073,8.180179515,GOOD
29.0694286,16.19009203,455.024594,6.850226741,GOOD
29.10937195,15.95146705,454.9112457,6.990138962,GOOD
29.88448929,17.38562864,426.549605,8.172309023,GOOD
29.85884331,300.0685396,490.0219153,8.081589176,BAD
30.05722822,17.64185748,426.6855421,8.075769463,GOOD
29.12128541,16.01573764,454.8534808,7.394586226,GOOD
29.88326681,17.28015115,426.5848719,8.002328027,GOOD
29.04956299,16.17492716,454.862907,7.133167456,GOOD
29.01287634,249.8958689,453.0315401,6.084461396,BAD
29.09157717,249.909359,452.8646557,6.302498165,BAD
28.95587979,15.89263501,455.0089788,6.95879586,GOOD
28.95526081,15.87495333,455.112246,7.083083603,GOOD
30.0412535,17.28323206,426.6268036,7.8859237,GOOD
28.94879916,16.12101578,454.9842396,7.01300066,GOOD
29.02800532,250.0702292,452.9373587,5.947990674,BAD
30.07589464,17.45574499,426.6822917,8.050412519,GOOD
29.00829188,16.03187233,454.962492,7.103319779,GOOD
28.99952034,15.82957268,455.0522325,6.958531499,GOOD
29.02830818,15.89192127,455.0352411,7.0542704,GOOD
30.03199401,299.9561422,489.9738811,8.092566923,BAD
29.20462545,249.9926397,453.2162165,6.056722238,BAD
30.01511894,300.0202161,489.9048901,7.978222349,BAD
29.87821261,17.52438693,426.5792459,8.024305998,GOOD
30.15020228,300.1625382,490.1159133,8.017457895,BAD
29.89674032,300.0857036,489.9492729,7.943892548,BAD
28.9863484,250.0379142,453.035907,5.976379615,BAD
30.04938696,17.45801162,426.6830408,7.907256937,GOOD
28.94902283,250.1095782,453.0277348,5.983481912,BAD
29.91230536,17.53032737,426.5854071,8.016181795,GOOD
29.01772611,250.0192389,453.0462649,6.023915398,BAD
28.8064232,16.04662853,454.8538085,7.152213264,GOOD
29.19673762,249.96121,452.951888,6.078906764,BAD
30.03879269,299.9069843,490.112582,7.944398842,BAD
29.93604004,17.42368984,426.5477875,8.101467686,GOOD
29.04827339,15.98878304,454.9565284,7.134843579,GOOD
28.82901121,249.9725329,452.8718324,5.957829547,BAD
28.96390709,250.1612678,452.8361399,5.968922036,BAD
28.94931238,15.76795251,455.0275787,7.004117475,GOOD
30.00340434,299.944037,489.912943,8.08649012,BAD
30.01087589,299.9466006,490.0414898,7.940017016,BAD
30.02135489,17.43027272,426.6217693,8.252265175,GOOD
29.07367348,249.8864169,453.08202,5.908075144,BAD
28.822552,250.0405243,452.9120559,6.041273134,BAD
28.94933769,250.0315539,453.1579368,5.986575448,BAD
29.25512885,250.0341534,452.9606395,5.983957965,BAD
29.96649482,299.9631656,489.9079893,8.11022922,BAD
29.91060543,17.49572741,426.7533092,8.292623767,GOOD
30.0345871,299.9376094,489.8444494,8.001735844,BAD
28.86133687,15.94585208,455.1306557,7.24547621,GOOD
30.09994606,300.0719072,489.9519274,8.031807184,BAD
29.09560743,16.09457108,455.0881439,6.906761761,GOOD
28.87953662,250.1467492,453.0895016,5.925430697,BAD
30.00547728,300.1475342,490.0809323,8.132055778,BAD
29.93604737,300.0979529,489.8820271,8.028260541,BAD
28.97804751,15.9807231,454.7473933,7.007248922,GOOD
30.04516913,17.48756382,426.8101833,8.005191335,GOOD
28.98358459,15.89805819,454.9858488,6.985893089,GOOD
29.99001567,17.40503065,426.6788668,8.060713187,GOOD
30.2432967,300.0807027,489.9905229,8.077063707,BAD
30.04752317,299.8754318,489.9558493,8.073225916,BAD
28.86358444,15.92914445,454.8921774,7.051033524,GOOD
29.91298373,299.9158462,489.9672432,7.929513084,BAD
29.23901173,249.9505827,453.0314699,6.067594205,BAD
30.11241701,17.48916485,426.4492587,7.887328323,GOOD
28.93137148,250.0945373,452.9610609,6.160629423,BAD
30.15995751,17.30074549,426.6210499,7.961177502,GOOD
29.90142661,299.8961313,489.9002593,8.011266145,BAD
29.01203514,15.8831073,454.8358232,7.235297871,GOOD
30.05090201,299.9673121,490.0980225,8.04354983,BAD
28.93149977,15.93592278,455.0201169,7.127559578,GOOD
30.01709164,17.3196454,426.5804696,8.119751952,GOOD
30.10878969,17.61664069,426.6343138,7.979084405,GOOD
30.13618006,299.979774,490.0453506,8.102222472,BAD
29.91611766,299.9674206,489.8630197,8.00952313,BAD
28.94646595,16.04962635,454.9195649,7.002825308,GOOD
29.92297037,17.36458335,426.6639293,7.953327828,GOOD
29.953374,17.31943708,426.7148779,8.162500479,GOOD
29.97627064,17.50548023,426.6523983,8.082055938,GOOD
30.01039292,299.9787014,490.0245034,8.066338938,BAD
29.05746692,15.85653271,455.1009212,7.092257342,GOOD
29.13928936,250.1352443,452.9602656,5.815619557,BAD
29.17600088,249.9233648,452.8661964,5.982095814,BAD
28.8464667,15.86042319,455.0142759,7.114429615,GOOD
29.94235556,300.1037218,489.9449013,8.096597066,BAD
28.94213339,16.13365315,454.9560149,6.990849958,GOOD
29.96013781,17.24728177,426.7433253,8.113645244,GOOD
30.03494644,17.28625369,426.6562842,8.318146568,GOOD
30.03409958,17.4591782,426.5109713,7.887103029,GOOD
30.07116403,299.9926319,489.875878,8.051992069,BAD
30.06994353,299.960633,490.000111,8.099330976,BAD
29.92813556,300.188243,489.9931215,7.974930773,BAD
28.98329741,250.0992079,452.9648953,6.111550431,BAD
29.98029469,300.0583555,489.8717791,7.944474053,BAD
29.93910347,17.42314944,426.5635008,8.035925637,GOOD
29.14931819,15.83289942,454.9416278,6.948656021,GOOD
30.08620007,17.33517598,426.6351029,8.334968861,GOOD
29.18400253,15.98580452,455.0986259,7.072017862,GOOD
28.87572232,16.08678519,454.968121,7.072555773,GOOD
28.93756957,16.02942605,454.9635592,7.055840611,GOOD
28.80655158,250.0590125,453.1173956,5.938991673,BAD
29.93902922,299.8668201,489.9250715,8.069678523,BAD
28.97628016,16.12306346,455.1184648,7.123741617,GOOD
30.02047863,17.33713019,426.629874,7.982202866,GOOD
28.83717227,16.09304904,454.9225903,7.238568484,GOOD
29.81327013,300.0054541,490.0103038,8.046763819,BAD
29.91987312,299.9520978,490.1512349,8.137207277,BAD
28.84453126,15.96367773,455.0048073,7.063281334,GOOD
30.0846572,300.2136488,489.7790929,8.110476616,BAD
29.92347534,17.47533164,426.6328353,7.891938809,GOOD
29.9411842,17.50103298,426.6984808,8.056429055,GOOD
29.86641621,17.4412858,426.4693395,8.082407092,GOOD
29.07868887,16.01559148,455.0360647,6.969571616,GOOD
30.10813652,300.0774327,489.9931218,7.988179833,BAD
30.0326574,17.45455295,426.4030708,8.003963253,GOOD
28.95343764,15.96090447,454.9885426,7.012892822,GOOD
28.89258618,249.8617321,452.9488755,5.84197786,BAD
29.01870845,250.0734295,452.986404,5.949161511,BAD
29.0459642,15.91184791,455.0048366,7.12090615,GOOD
28.93647137,16.09003809,455.0454535,7.025078445,GOOD
29.05469323,250.1513419,452.9641528,5.826622778,BAD
30.10652568,300.0302185,489.8431585,7.978687152,BAD
28.92385254,16.03692034,454.9415645,7.017114225,GOOD
29.04260087,249.9715026,452.8663518,6.023241572,BAD
29.98885537,17.30729155,426.6975028,8.107512986,GOOD
29.97722221,299.8669625,490.0940835,7.90842849,BAD
29.89831506,17.19357341,426.4953665,8.005615444,GOOD
29.81944631,17.52972516,426.7095481,8.149076796,GOOD
28.90050826,15.96929284,454.893859,6.999522678,GOOD
29.91844284,300.0607759,489.9155066,7.879587422,BAD
30.03168678,17.41964935,426.5993202,8.019803199,GOOD
28.97859707,15.85381511,455.2395351,7.060064869,GOOD
28.97462587,249.9557051,452.927729,6.01742646,BAD
29.01934195,249.9418251,453.1750858,6.044800714,BAD
30.12717915,17.41745928,426.5555723,7.991709291,GOOD
28.85665661,16.01366041,455.1144427,7.121505315,GOOD
29.8681646,299.9131921,490.0215932,8.04373562,BAD
29.06258826,249.8254876,452.8487859,5.940290219,BAD
29.09755211,15.98181717,454.9446802,7.068039789,GOOD
28.98713237,250.0232942,453.1639262,5.991490424,BAD
28.94615306,16.16445124,455.0708639,6.838133877,GOOD
30.05995218,17.33436551,426.5747439,8.014583524,GOOD
29.90622437,17.53694755,426.5787552,8.150834637,GOOD
30.07784546,299.8934247,489.9313045,7.861515302,BAD
30.08277138,17.16801922,426.350468,8.107052995,GOOD
30.08275379,299.8311307,489.9306861,8.008229667,BAD
30.16812741,300.0290576,490.1034317,8.097186698,BAD
29.92878549,17.42511852,426.5225188,8.26954035,GOOD
29.98589459,17.44750227,426.6326738,8.169040642,GOOD
30.02190709,17.54230961,426.6803584,7.936763754,GOOD
29.82566581,299.9514578,489.9877163,7.882951422,BAD
30.07442529,300.0998429,489.9726172,7.931188608,BAD
29.19051128,16.02828351,454.876423,7.211580745,GOOD
29.08771556,249.9421883,453.1234625,5.95150848,BAD
30.01239876,17.3004869,426.6949192,8.001755299,GOOD
28.8656803,249.8672405,452.9568177,6.073846751,BAD
28.97294117,250.0203434,453.0366591,6.062211965,BAD
30.14285725,17.31910942,426.6828267,8.03566264,GOOD
30.17594909,299.9495481,490.1068933,8.051859295,BAD
29.11739831,15.95936329,454.9568249,6.950737993,GOOD
28.91497796,15.93092871,454.9285485,7.015319969,GOOD
30.01216114,17.42040523,426.7480256,8.091352887,GOOD
28.91015747,250.2834788,453.0214344,5.929847627,BAD
28.9919423,15.87873356,454.901692,7.062732081,GOOD
29.85333251,299.9223213,490.0553252,7.909498987,BAD
29.8620877,17.47455176,426.7030787,8.098580049,GOOD
29.00183903,15.97042154,454.981296,7.063786735,GOOD
28.96831555,249.9632227,453.0852843,5.96442877,BAD
29.92073054,17.39425189,426.5917414,8.024579575,GOOD
28.96355665,249.723348,453.1408157,6.106401806,BAD
30.0932603,17.47662851,426.7578126,8.015674904,GOOD
29.86743047,17.44288704,426.8336238,7.978825163,GOOD
29.09272411,15.95683584,455.1071698,7.115014253,GOOD
29.93687425,299.9667887,490.1645019,8.098004196,BAD
30.11916219,17.39111628,426.5579603,8.122563347,GOOD
28.94185625,249.9471995,452.983488,6.007280928,BAD
29.07749277,16.01741886,455.0340869,7.082413261,GOOD
29.86597486,299.9685949,489.9685713,8.161885343,BAD
28.94770037,249.9515834,453.0834122,5.967240918,BAD
28.90595023,249.8703106,453.0262576,5.869218633,BAD
29.90019154,17.52432441,426.776908,8.029190362,GOOD
30.03776251,17.20383281,426.656256,8.132683434,GOOD
30.09285103,300.0381288,490.0002299,8.100467356,BAD
28.96693965,15.87531194,455.1552465,7.097737868,GOOD
28.86744439,16.00998856,455.0522205,7.228491245,GOOD
28.99250002,250.0680912,452.9596127,6.012592592,BAD
30.00699016,300.1158007,489.9477276,7.936902757,BAD
29.08536885,249.8743573,452.9742131,5.991971136,BAD
29.97918395,300.0053419,489.96226,8.029714315,BAD
30.01063807,17.63213803,426.4834476,7.964986925,GOOD
29.67446629,299.9127896,490.0211389,8.008582367,BAD
28.94103393,16.02433674,454.9945605,7.065798668,GOOD
28.83036726,16.16602591,454.9916987,7.133154906,GOOD
28.88286148,249.83077,453.0376319,5.907863087,BAD
29.0411155,15.99521625,455.0067267,6.824087504,GOOD
30.06840132,300.0718275,490.0240487,8.060263517,BAD
29.04239133,16.09567081,454.8757707,7.103934426,GOOD
29.9709152,299.9979311,490.1183856,7.905843368,BAD
30.00343006,17.46196411,426.6878771,8.057997169,GOOD
29.98802532,17.40886474,426.7355546,7.936899756,GOOD
28.89717875,250.1114721,452.9770135,5.91469584,BAD
30.01766349,300.0319083,489.8857863,8.011369951,BAD
30.06340791,17.32302883,426.7053745,7.863825318,GOOD
29.00923204,250.0198809,452.9678327,5.926271762,BAD
28.91982144,15.93558353,455.0913424,6.909945614,GOOD
29.00638687,250.0757666,452.9193518,5.914068621,BAD
30.15577357,17.37024219,426.5679338,8.13666715,GOOD
29.01295094,249.977307,452.935638,5.919394932,BAD
30.06991107,299.9715033,490.1048677,8.081658748,BAD
29.99722379,299.8979032,490.0198447,8.086873352,BAD
30.0703138,17.3000891,426.662424,8.1539352,GOOD
29.16537608,249.8912015,453.0524741,6.04260673,BAD
29.91761387,299.9678339,490.0680933,8.116014899,BAD
29.94223891,300.0375957,490.0971773,8.160905638,BAD
29.98117003,299.9516503,490.0815963,7.950290982,BAD
29.73952601,300.0875908,489.7653036,8.081389992,BAD
29.92122308,17.33745788,426.6308094,8.042167382,GOOD
28.96015232,249.9870982,453.1817558,5.839521093,BAD
28.96760199,249.8695574,453.0565093,5.921004815,BAD
29.00827899,16.00347235,455.1090028,7.123890138,GOOD
28.81204854,15.94618937,455.1327468,7.116927824,GOOD
29.82687667,299.9145191,490.0002983,8.094595027,BAD
28.97730873,250.1718764,453.0250284,6.152504936,BAD
29.18020296,15.93327405,455.1002465,6.960979273,GOOD
28.84403815,249.897158,452.998532,5.988357527,BAD
30.15122005,17.53508776,426.6712537,8.013256497,GOOD
30.11417198,299.9447229,490.1187954,7.916041722,BAD
30.1424728,17.48013067,426.5528964,7.975255078,GOOD
29.03631819,250.0811237,452.9426824,6.153184597,BAD
29.95003411,17.34342989,426.5997442,8.100378276,GOOD
29.01552365,250.0392335,453.0434087,5.925854868,BAD
29.9849484,300.0795119,489.9427107,7.978001062,BAD
30.09174022,17.2740408,426.4783108,8.062474301,GOOD
30.26746415,299.7645917,489.9921096,8.124048554,BAD
29.10360453,250.2130033,453.0755141,5.857171955,BAD
29.92030891,300.0978939,490.0595196,8.073329297,BAD
30.01645041,17.09199788,426.5121348,7.83025766,GOOD
30.12808388,299.9258528,490.1129611,8.08349511,BAD
29.02805095,250.1751114,453.1327411,6.062213058,BAD
28.93718397,250.0644863,452.8356873,5.912874434,BAD
28.89579378,16.03245421,455.0800364,7.068762244,GOOD
29.20254229,15.98471221,455.2157543,7.103410324,GOOD
29.06139203,16.22309008,455.0332197,7.104966014,GOOD
29.04194009,15.91095701,454.9695333,7.104126917,GOOD
28.94206242,16.06368139,455.1054961,7.230024507,GOOD
28.99587358,250.0463762,453.1545101,5.940134065,BAD
28.85377354,249.9666827,452.9338968,6.079468482,BAD
29.94826209,17.39481186,426.4405567,8.022992738,GOOD
30.12311128,300.1629606,490.0728968,8.096752212,BAD
30.06062205,17.40762879,426.6722679,8.072874063,GOOD
28.95437131,15.83105065,454.8779696,7.150248503,GOOD
30.01513835,300.0375965,489.8872437,7.914333496,BAD
30.03297039,299.9895611,489.8782083,8.042171142,BAD
29.88875466,299.9686502,489.9278297,8.137329411,BAD
29.15699328,249.9951576,453.2249849,5.958124611,BAD
30.04986166,299.8037601,489.9126622,8.06770183,BAD
29.98508446,299.8684985,489.9620149,7.981936806,BAD
28.96874732,249.9780357,452.9014204,6.035295341,BAD
28.90973571,16.04640004,454.9490506,7.007360722,GOOD
29.05311137,249.8910043,452.9521563,6.007449377,BAD
29.0131253,15.8429213,454.8630203,6.954260611,GOOD
29.06231338,250.0351525,452.9846616,5.873590102,BAD
29.02900783,16.10864977,455.054081,7.159848098,GOOD
28.99171118,15.87616001,455.1003053,7.045817214,GOOD
30.15134768,299.9494025,489.9528119,8.053854434,BAD
30.09997249,17.45165095,426.4761412,8.156133482,GOOD
29.91225074,300.1134983,489.9035795,7.913969546,BAD
29.10772688,249.9750353,452.9602824,5.951011239,BAD
29.91949706,300.0427214,490.0717829,8.128806312,BAD
28.85445988,16.20336714,454.8710255,7.124124825,GOOD
29.08341357,16.02207118,454.7886897,7.091796457,GOOD
28.98306533,16.06507801,455.0934203,7.102817568,GOOD
30.06895337,300.0881235,490.0434787,7.868755465,BAD
30.01700027,17.55052249,426.5736683,7.917812352,GOOD
29.98902768,17.26948781,426.419618,8.06942242,GOOD
30.02785,299.9578333,490.0684495,8.030076461,BAD
28.96588086,16.08268228,455.0689911,7.056031742,GOOD
29.10154455,249.939992,453.0269852,5.759741379,BAD
28.94077211,250.0558416,452.9391904,6.172739888,BAD
30.08883674,17.32319046,426.6049795,8.049812674,GOOD
29.94301181,299.8876602,490.0144706,8.093977787,BAD
30.00192913,17.38026701,426.6049365,8.102909241,GOOD
29.03473931,249.9739874,452.8047177,5.969764925,BAD
29.88975093,17.50619641,426.6164018,7.851572524,GOOD
30.03864655,300.0648114,489.988238,7.955077345,BAD
29.93098818,17.27959676,426.5843751,7.976800827,GOOD
29.09562943,249.929145,452.993423,5.83911316,BAD
30.10875779,299.8995886,490.0934076,7.959687874,BAD
30.16009039,17.41971421,426.574711,8.179667469,GOOD
30.0904557,300.1002302,489.9621893,7.877908911,BAD
30.05732647,17.32926297,426.7757242,7.878549668,GOOD
29.89770767,300.0315447,489.9607756,8.005380684,BAD
29.11889909,249.9001572,452.9131823,5.963606941,BAD
30.07132274,17.42659926,426.4737922,7.926648062,GOOD
30.08611504,299.9539334,490.0103682,7.986560431,BAD
29.01810075,249.869486,452.9901591,5.929360009,BAD
29.05567933,250.0088105,452.9585948,5.856319972,BAD
28.95781673,16.06592626,454.9294816,7.021656469,GOOD
29.04910009,249.8962375,453.0383382,5.87338469,BAD
30.10259578,300.1126135,490.0013165,7.864522624,BAD
28.7884348,15.97962035,455.078518,6.972605028,GOOD
29.05559194,15.91393379,454.9354506,7.095091722,GOOD
30.10705026,300.0582984,489.9159621,7.921354792,BAD
30.04756667,17.45706851,426.6526129,8.014453026,GOOD
28.95033446,16.24161416,455.0970678,6.898822103,GOOD
29.0538435,16.02512689,454.9746285,6.959953003,GOOD
28.93044479,250.0560611,453.0290149,5.935718036,BAD
30.05076371,17.28180456,426.7516017,8.208756069,GOOD
29.98906129,17.3831835,426.6100589,8.357192234,GOOD
28.80748078,250.1265797,453.0100117,5.989671569,BAD
29.95245063,300.08254,490.1317637,7.835300926,BAD
28.96516749,16.05270389,454.9221811,7.064025969,GOOD
28.82954206,250.0758541,452.9580878,5.931333833,BAD
29.920317,300.0546516,489.8454075,7.958365444,BAD
29.84888845,299.8798403,489.9303724,8.143730471,BAD
29.82155891,17.30111542,426.590527,7.998434436,GOOD
30.10887339,17.27063862,426.6373624,8.05011403,GOOD
29.85427757,17.38565432,426.5520374,7.948143124,GOOD
28.78072751,16.09129267,454.9943266,7.116325996,GOOD
29.10195241,249.9483059,452.9887114,6.104024681,BAD
28.98134765,250.0830355,453.0634663,5.857123514,BAD
30.12044774,300.0683744,490.0942227,8.033490654,BAD
29.98366812,17.26176679,426.6237243,7.999760028,GOOD
30.143225,17.46777146,426.5395542,8.020708132,GOOD
29.95552502,299.9018473,490.0514304,8.032720096,BAD
29.96229774,299.9837229,490.049267,8.040931311,BAD
29.09557107,15.86555226,455.0188439,7.090652018,GOOD
29.09927949,250.0889174,452.952971,6.008544051,BAD
29.92930019,299.9274582,490.137689,8.087429368,BAD
29.02136793,16.05277303,455.078649,7.079968272,GOOD
29.86146052,299.943945,490.0378134,7.950329817,BAD
29.21255249,16.04223181,454.9744892,6.977685331,GOOD
29.99913789,299.9747586,489.9148861,8.002543087,BAD
30.01084095,17.4018539,426.7092331,8.096121804,GOOD
29.97174177,299.8721368,489.9473384,8.062161702,BAD
30.06005839,300.0101324,489.9451595,7.956505012,BAD
30.09771802,299.9744702,489.9599885,8.036847432,BAD
29.04430565,249.7460964,453.1419256,6.001817101,BAD
29.96389515,17.53124482,426.9392567,8.131513996,GOOD
29.08708372,16.00162319,455.0268244,6.960329331,GOOD
29.87563465,299.9860254,489.9868053,8.020756799,BAD
30.10413059,300.1647551,490.0191107,8.09664418,BAD
28.95312939,16.12642945,455.0642172,7.005778203,GOOD
28.94826685,249.8993359,452.9764732,5.941373502,BAD
30.13234757,299.8644691,490.0549718,8.127985065,BAD
29.98905274,17.31170764,426.5927701,8.040745184,GOOD
29.94467573,17.43684755,426.6732022,7.943562063,GOOD
28.9408972,249.9996158,452.817274,6.015513913,BAD
29.97440292,299.9340142,490.0676125,7.966089687,BAD
28.93229356,250.1131732,452.7752447,5.932084879,BAD
29.05198607,15.97169864,455.1305556,6.942393199,GOOD
28.8242014,15.82137655,455.059937,7.027023237,GOOD
28.95786669,249.8547618,453.0401762,5.967331059,BAD
29.95195681,17.4764444,426.570949,7.948461346,GOOD
28.75593825,15.98577956,455.0991516,6.979687664,GOOD
28.79555272,16.0338729,455.0536596,6.900754707,GOOD
28.96868779,15.89301478,454.986415,7.101247654,GOOD
29.06181171,16.13884387,454.8521902,7.012694193,GOOD
29.7673711,17.38923362,426.4561961,8.085644242,GOOD
30.17026655,17.30084277,426.6593624,7.864159933,GOOD
29.9747308,17.33482754,426.7139618,7.888898166,GOOD
29.12265029,250.0397125,453.0535233,5.978998428,BAD
29.11011634,249.8674757,452.9134447,6.139669938,BAD
30.11130456,17.58531529,426.6224389,7.942633256,GOOD
29.17181436,250.1578051,453.0970698,5.964862703,BAD
29.99493102,299.832598,489.944678,7.850547564,BAD
28.93327777,250.1547773,452.9391232,5.957062311,BAD
29.95023149,299.8739315,490.1377383,7.838563959,BAD
29.87523183,17.2871324,426.5799792,8.074981511,GOOD
28.97533104,249.914666,453.1859392,6.041675712,BAD
28.96119603,15.93551278,454.812808,7.098826222,GOOD
29.96870519,17.50812452,426.6800454,7.821063852,GOOD
30.05474435,299.9633683,490.0037071,7.928143413,BAD
29.94626392,299.9275391,489.8663795,7.977578491,BAD
30.01515879,17.26123484,426.6639962,8.255175242,GOOD
28.98610735,249.950428,453.2006224,6.099586278,BAD
30.01316987,300.0346784,489.9735671,7.944578703,BAD
28.85005888,249.8914041,453.0688021,5.984921353,BAD
28.95101744,16.04311,454.9697654,7.165943433,GOOD
29.16277652,16.01706775,455.1139348,6.916156059,GOOD
28.93757233,16.13811505,455.005836,7.163804547,GOOD
28.9782117,15.94864256,455.0443695,7.173019367,GOOD
30.00755667,17.43919803,426.788679,8.075111687,GOOD
30.08040414,300.0899796,490.0930481,7.928167365,BAD
28.8060961,249.8792863,453.1219903,5.953698042,BAD
29.06468656,250.0366192,453.0297008,5.860938348,BAD
29.97766591,299.9091286,490.0558967,7.881045591,BAD
29.99171539,299.9312797,489.9743731,8.058279703,BAD
28.9793665,249.9202751,452.9471842,6.013358735,BAD
28.99171068,250.2460103,453.0257391,5.928663297,BAD
28.96546212,16.13001867,454.9453579,7.153134864,GOOD
30.02016357,17.57454194,426.5414743,8.092869556,GOOD
29.90246077,300.1400164,489.9301224,8.108862062,BAD
29.01862704,250.0354392,453.2013024,5.998980087,BAD
29.97285828,17.33113171,426.7592162,8.326450833,GOOD
29.06758286,16.02274642,454.9906345,7.138440231,GOOD
29.90630295,299.965508,490.103961,8.003255439,BAD
30.21325421,17.3101702,426.775473,7.969091136,GOOD
29.00529361,250.0435002,453.0240261,5.902496372,BAD
29.92350661,17.31149507,426.5667774,8.182766024,GOOD
28.98618366,16.11231776,455.0174309,7.032806591,GOOD
30.05519755,300.1903076,490.0545736,8.074247152,BAD
29.05092507,249.9615482,452.8802855,6.010325915,BAD
29.90094814,17.16289915,426.6313844,8.053412374,GOOD
28.91204383,249.8479143,452.8918511,5.770879377,BAD
28.93928754,16.08333397,454.7579335,7.096939194,GOOD
28.76322159,250.1508455,452.9564935,5.870991124,BAD
28.91629374,250.0213148,453.2135977,5.940212564,BAD
29.94821161,17.28371956,426.7373561,8.062715297,GOOD
29.06165701,250.3270731,453.0450838,5.866992755,BAD
29.04377468,16.10403447,455.0962836,6.888695365,GOOD
28.84313207,249.9515686,452.9319371,5.962408891,BAD
29.03081755,15.94366549,455.0410713,7.229311709,GOOD
29.90594535,17.44400654,426.6444421,8.043805933,GOOD
30.11567087,17.46388932,426.4429409,8.166610572,GOOD
29.08686987,249.9666341,452.8462289,5.884614708,BAD
29.01123338,16.06304338,455.054587,6.930282415,GOOD
28.8791111,249.9379487,452.9067862,5.973091363,BAD
30.10022061,17.40632213,426.4127165,8.13624356,GOOD
28.8981748,249.9736616,453.0096846,5.989838121,BAD
29.95254292,17.35944928,426.4907047,8.046363221,GOOD
30.07689748,17.49534437,426.6347519,8.062128344,GOOD
29.98301645,300.0922654,489.8208202,8.037925397,BAD
30.05009692,17.41584936,426.5376683,8.009082507,GOOD
29.02570816,250.0248127,452.8894968,5.994324612,BAD
28.87814075,15.96326483,455.0764728,6.923895742,GOOD
28.84187755,16.08625355,455.0621656,7.050145019,GOOD
29.96862683,299.9319741,489.9804357,8.035712375,BAD
29.94002475,299.9349628,489.9726717,7.883282476,BAD
29.94881603,17.46024817,426.7331413,7.976096363,GOOD
29.05297215,16.07348586,455.0525337,7.095520633,GOOD
28.93737803,250.0896932,452.8395102,5.933858213,BAD
30.03940027,17.17586982,426.70429,8.07161173,GOOD
28.92281266,250.0371386,453.0887735,6.09168487,BAD
30.01033788,299.8646781,489.9423653,7.912429483,BAD
29.03285435,16.01768877,455.0999176,6.98865845,GOOD
30.0287039,299.8775764,490.049413,8.185014889,BAD
30.00999323,299.9609627,490.0169691,7.93520224,BAD
28.97872893,15.83064633,454.9847208,6.94793177,GOOD
29.06041516,15.95949359,454.8508636,6.984959247,GOOD
29.00494798,249.906352,453.0416316,6.075174869,BAD
30.1161618,17.36339784,426.6428533,8.046636519,GOOD
29.95233893,17.48883396,426.6523613,7.996506065,GOOD
30.05534199,17.37331396,426.6899738,8.04915261,GOOD
29.86487634,17.31680546,426.58078,8.022684218,GOOD
29.01974915,16.05908679,454.7115566,7.061644324,GOOD
29.90699808,17.45192402,426.6349291,8.197975043,GOOD
29.07581724,15.79669763,455.0341549,6.798532246,GOOD
30.16289428,17.42501609,426.5584262,8.069695647,GOOD
29.1076544,16.01877636,455.1605908,6.976207303,GOOD
29.8544046,17.32932636,426.8468763,7.938866953,GOOD
28.97724832,249.8787998,453.0689175,6.019833039,BAD
29.08134165,249.7983972,453.0845415,6.027328793,BAD
28.97757077,249.9840907,452.8966447,6.057754918,BAD
28.73727991,16.08686718,455.0060471,6.920712781,GOOD
28.84796679,15.91441843,454.9850173,7.155136964,GOOD
28.96328664,250.0221816,453.0796728,5.982312948,BAD
29.07454297,16.05511888,455.1321798,7.098698423,GOOD
30.10593906,299.7960722,489.8851438,8.171406663,BAD
29.10811903,250.0478878,453.2099411,5.854391368,BAD
29.87931668,17.25093586,426.558175,8.084637053,GOOD
28.71989452,249.8753387,453.2474245,5.992207628,BAD
29.95076738,299.9457668,489.9913681,7.985166306,BAD
29.1357698,15.99610871,454.8305741,7.05413261,GOOD
29.9355157,17.57464641,426.6238666,8.143592543,GOOD
29.16866334,250.0447272,453.0517148,5.893195927,BAD
29.06283623,249.979696,453.0017278,6.065072991,BAD
30.12705362,17.33707318,426.6426616,8.023094884,GOOD
29.10423262,15.90868301,455.057981,7.03026482,GOOD
28.94700699,249.9260055,453.0536376,5.989340373,BAD
29.03208865,249.9427946,452.9319003,5.947147142,BAD
29.07849009,16.01211843,454.9524822,7.248600921,GOOD
28.97274385,249.9551399,453.0711394,6.08227255,BAD
29.98860249,299.9463145,490.2133005,8.089827472,BAD
29.95287437,300.0648368,489.9059477,8.006510838,BAD
29.94107232,299.8986063,489.9312773,8.002715938,BAD
29.05670062,16.09502768,455.0200263,7.159380743,GOOD
30.07867723,17.33755293,426.5984013,8.038148105,GOOD
29.89965889,17.50063989,426.6440039,8.113665074,GOOD
29.10475957,16.14136175,455.0596611,6.932036967,GOOD
30.13982856,17.64529302,426.5664736,8.097294241,GOOD
29.97608584,17.31815523,426.5477949,8.070653802,GOOD
29.99844104,299.9338812,490.0516385,7.856220989,BAD
29.07165148,16.16321604,454.84715,7.034009049,GOOD
